Token,Price,Timestamp
USDC,0.9996928104501102,2023-12-05 05:00:41
USDC,1.000394896892189,2023-12-05 06:01:08
USDC,1.0000451679046731,2023-12-05 07:01:01
USDC,1.0000427724423957,2023-12-05 08:00:11
USDC,1.0009753087284776,2023-12-05 09:00:44
USDC,1.0000235118609702,2023-12-05 10:01:06
USDC,0.9999306567858979,2023-12-05 11:00:18
USDC,1.0009980938609513,2023-12-05 12:00:49
USDC,1.0005266336433278,2023-12-05 13:00:26
USDC,0.9998618422010884,2023-12-05 14:00:26
USDC,1.000700996299829,2023-12-05 15:00:38
USDC,0.9999596165453177,2023-12-05 16:00:15
USDC,1.000527742085061,2023-12-05 17:01:05
USDC,0.9998208606608995,2023-12-05 18:01:26
USDC,1.0003753267789806,2023-12-05 19:01:16
USDC,1.0013405757858702,2023-12-05 20:00:58
USDC,0.9998480144066315,2023-12-05 21:00:23
USDC,0.9980177583497973,2023-12-05 22:01:31
USDC,0.9996182211838812,2023-12-05 23:00:53
USDC,1.000143342068164,2023-12-06 00:00:21
USDC,1.0005944044566302,2023-12-06 01:00:00
USDC,1.0001043384175248,2023-12-06 02:00:12
USDC,1.0000287921898596,2023-12-06 03:00:10
USDC,0.9999308403259838,2023-12-06 04:00:07
USDC,1.0008474242193102,2023-12-06 05:00:53
USDC,1.000446348124734,2023-12-06 06:00:44
USDC,0.9998432275826052,2023-12-06 07:01:20
USDC,1.0006936879386543,2023-12-06 08:00:32
USDC,1.0007649231234275,2023-12-06 09:00:31
USDC,0.9999818301636504,2023-12-06 10:00:21
USDC,1.000321713397312,2023-12-06 11:00:04
USDC,1.0014389311817613,2023-12-06 12:00:39
USDC,0.9999230333998887,2023-12-06 13:00:16
USDC,1.0003761135341742,2023-12-06 14:00:12
USDC,1.000020790760994,2023-12-06 15:00:06
USDC,1.0001882072950647,2023-12-06 16:00:24
USDC,0.9989441049336836,2023-12-06 17:00:18
USDC,0.9993383053930434,2023-12-06 18:00:09
USDC,0.9994745091503611,2023-12-06 19:00:12
USDC,0.9994593795035455,2023-12-06 20:00:15
USDC,0.999670283150648,2023-12-06 21:00:35
USDC,1.000483808450527,2023-12-06 22:01:31
USDC,1.0008059727378513,2023-12-06 23:00:59
USDC,0.9994728137655368,2023-12-07 00:00:50
USDC,1.0000120191811919,2023-12-07 01:01:03
USDC,1.0005511301811314,2023-12-07 02:00:12
USDC,1.0003348601979514,2023-12-07 03:00:00
USDC,1.000025695656888,2023-12-07 04:00:17
USDC,1.0000763605291865,2023-12-07 05:00:05
USDC,0.9995057638180025,2023-12-07 06:00:16
USDC,1.0001607751604218,2023-12-07 07:00:21
USDC,0.9998253982960132,2023-12-07 08:00:18
USDC,0.9990195564730943,2023-12-07 09:00:15
USDC,0.9987087737385442,2023-12-07 10:00:57
USDC,0.9997126125946226,2023-12-07 11:00:36
USDC,1.0001734586963558,2023-12-07 12:00:02
USDC,1.0004795571049117,2023-12-07 13:00:08
USDC,1.000868189224703,2023-12-07 14:00:11
USDC,1.0010637625658072,2023-12-07 15:00:15
USDC,1.000088439611452,2023-12-07 16:00:35
USDC,0.9997286667912442,2023-12-07 17:00:34
USDC,1.000319315041542,2023-12-07 18:00:32
USDC,0.9994705059231882,2023-12-07 19:00:06
USDC,1.0001209196154048,2023-12-07 20:00:14
USDC,1.00050120129619,2023-12-07 21:00:06
USDC,1.0005566188440036,2023-12-07 22:00:08
USDC,0.9998543991892299,2023-12-07 23:00:14
USDC,0.9998510068900283,2023-12-08 00:01:18
USDC,1.0003052719123438,2023-12-08 01:00:45
USDC,0.9997159898365051,2023-12-08 02:00:30
USDC,1.0002332560217038,2023-12-08 03:00:09
USDC,0.9996961302586544,2023-12-08 04:00:07
USDC,0.999903867358263,2023-12-08 05:00:13
USDC,1.0001674168705563,2023-12-08 06:00:04
USDC,1.0000524820823196,2023-12-08 07:00:18
USDC,1.000052380225197,2023-12-08 08:00:25
USDC,1.00023100665638,2023-12-08 09:00:01
USDC,0.9985739315324367,2023-12-08 10:00:23
USDC,1.000318566863725,2023-12-08 11:00:27
USDC,1.0003406163604933,2023-12-08 12:00:34
USDC,1.0007830997101488,2023-12-08 13:00:11
USDC,0.9993203100443137,2023-12-08 14:00:10
USDC,0.9988950885896118,2023-12-08 15:00:23
USDC,0.99956949713284,2023-12-08 16:00:38
USDC,1.0006793964715892,2023-12-08 17:00:08
USDC,1.0000070448799316,2023-12-08 18:00:02
USDC,1.0004341435224517,2023-12-08 19:00:06
USDC,0.999800362324263,2023-12-08 20:00:29
USDC,1.0003552582342365,2023-12-08 21:00:23
USDC,0.9999532830565744,2023-12-08 22:00:30
USDC,0.9989744090522187,2023-12-08 23:00:11
USDC,0.9995639539701956,2023-12-09 00:00:31
USDC,0.9998434443729185,2023-12-09 01:00:20
USDC,1.000151514847451,2023-12-09 02:00:57
USDC,0.9997860088596089,2023-12-09 03:00:14
USDC,0.9991013447001383,2023-12-09 04:00:04
USDC,0.9999821637252488,2023-12-09 05:00:28
USDC,1.0002769496453623,2023-12-09 06:00:20
USDC,1.0001558622875362,2023-12-09 07:00:08
USDC,1.0001596319894137,2023-12-09 08:00:41
USDC,0.9994854633608306,2023-12-09 09:00:06
USDC,0.9996691638456708,2023-12-09 10:00:05
USDC,0.9995521582637196,2023-12-09 11:00:15
USDC,0.9999684974643103,2023-12-09 12:00:42
USDC,1.0005812108990777,2023-12-09 13:00:17
USDC,0.9998741493346686,2023-12-09 14:00:13
USDC,0.9997944959484825,2023-12-09 15:00:00
USDC,1.0011287031958034,2023-12-09 16:00:25
USDC,0.9998891476827263,2023-12-09 17:00:56
USDC,1.0000539449678145,2023-12-09 18:00:31
USDC,1.0001242179933074,2023-12-09 19:00:37
USDC,0.9997551898904483,2023-12-09 20:00:32
USDC,1.0002120703961312,2023-12-09 21:00:08
USDC,1.0003751726856807,2023-12-09 22:00:40
USDC,0.9990436484940554,2023-12-09 23:00:15
USDC,1.0008180198665422,2023-12-10 00:00:02
USDC,1.0000593372838966,2023-12-10 01:00:08
USDC,0.9999766282665254,2023-12-10 02:00:44
USDC,1.0001262191031748,2023-12-10 03:00:16
USDC,1.000333143205123,2023-12-10 04:00:38
USDC,1.0000598269939638,2023-12-10 05:00:43
USDC,0.9996841718892149,2023-12-10 06:00:48
USDC,1.0003217162918236,2023-12-10 07:00:17
USDC,1.0000429517480927,2023-12-10 08:00:33
USDC,1.0001322632650933,2023-12-10 09:00:25
USDC,0.9997319719428466,2023-12-10 10:00:38
USDC,1.0006144259375722,2023-12-10 11:00:53
USDC,1.0002429069403527,2023-12-10 12:00:17
USDC,0.999910704626455,2023-12-10 13:00:01
USDC,0.999884918456534,2023-12-10 14:00:18
USDC,1.0001581876663084,2023-12-10 15:00:08
USDC,0.9997292566953693,2023-12-10 16:00:18
USDC,0.9999977508847733,2023-12-10 17:00:24
USDC,0.9999896084822547,2023-12-10 18:00:21
USDC,0.9999973935687122,2023-12-10 19:00:11
USDC,1.000250119686079,2023-12-10 20:00:31
USDC,1.0001207209515133,2023-12-10 21:00:18
USDC,0.9999546061758395,2023-12-10 22:00:09
USDC,0.9993346513569192,2023-12-10 23:00:17
USDC,1.0002616605555001,2023-12-11 00:00:09
USDC,0.9997736598187317,2023-12-11 01:00:44
USDC,0.9987234598349578,2023-12-11 02:00:16
USDC,1.0040578918533671,2023-12-11 03:00:09
USDC,0.9996617623033129,2023-12-11 04:00:20
USDC,0.9997057156542662,2023-12-11 05:00:48
USDC,1.0008707132428007,2023-12-11 06:00:04
USDC,1.0011383476478242,2023-12-11 07:00:06
USDC,1.000651286116114,2023-12-11 08:00:25
USDC,1.000105255678391,2023-12-11 09:00:06
USDC,0.9990569673863132,2023-12-11 10:00:23
USDC,1.0001845299239733,2023-12-11 11:00:09
USDC,1.0001298304378075,2023-12-11 12:00:12
USDC,1.000142167980577,2023-12-11 13:00:19
USDC,1.0008135142503005,2023-12-11 14:00:09
USDC,0.9986961729155206,2023-12-11 15:00:15
USDC,1.0000944492762465,2023-12-11 16:00:16
USDC,0.9979892018620342,2023-12-11 17:00:32
USDC,1.0008197690752045,2023-12-11 18:00:02
USDC,0.9999587951161716,2023-12-11 19:00:10
USDC,0.9997643443189895,2023-12-11 20:00:37
USDC,1.0004742928204247,2023-12-11 21:00:13
USDC,0.9991757517535421,2023-12-11 22:00:34
USDC,1.0009005352626505,2023-12-11 23:00:11
USDC,1.0008410353273296,2023-12-12 00:00:14
USDC,0.9995395578363406,2023-12-12 01:00:22
USDC,1.0002164906537578,2023-12-12 02:00:52
USDC,1.000623297866108,2023-12-12 03:00:24
USDC,0.9996852714314644,2023-12-12 04:00:08
USDC,0.9996889268327108,2023-12-12 05:00:13
USDC,1.0000448344171688,2023-12-12 06:00:53
USDC,1.0010950760367598,2023-12-12 07:00:53
USDC,1.000583895457743,2023-12-12 08:00:30
USDC,1.000483574124101,2023-12-12 09:00:05
USDC,1.0001301528018849,2023-12-12 10:00:13
USDC,1.0001207047914153,2023-12-12 11:00:09
USDC,0.9983134335059626,2023-12-12 12:00:30
USDC,1.000249373982875,2023-12-12 13:00:14
USDC,0.999528976001426,2023-12-12 14:00:18
USDC,0.9994142314236453,2023-12-12 15:00:21
USDC,0.9990440499580199,2023-12-12 16:00:42
USDC,1.0005349923774398,2023-12-12 17:00:51
USDC,0.9991188102757175,2023-12-12 18:01:07
USDC,0.999638556721128,2023-12-12 19:00:29
USDC,0.999528537295119,2023-12-12 20:00:54
USDC,1.0005612711514638,2023-12-12 21:00:50
USDC,0.9999430159544919,2023-12-12 22:00:20
USDC,1.001040707357501,2023-12-12 23:00:14
USDC,0.9995065656745965,2023-12-13 00:00:32
USDC,0.9998248715857683,2023-12-13 01:01:27
USDC,1.0017809432921645,2023-12-13 02:00:05
USDC,1.0001334774814516,2023-12-13 03:00:13
USDC,1.0001672684289402,2023-12-13 04:00:21
USDC,1.0007993937986461,2023-12-13 05:00:46
USDC,1.0000829096190982,2023-12-13 06:00:42
USDC,0.9993088602146989,2023-12-13 07:00:26
USDC,0.9998823671013096,2023-12-13 08:00:53
USDC,1.0001820242138393,2023-12-13 09:00:04
USDC,1.0005736992440903,2023-12-13 10:00:32
USDC,1.0007919286627975,2023-12-13 11:00:59
USDC,0.99898829555705,2023-12-13 12:00:30
USDC,0.9996278157468024,2023-12-13 13:00:36
USDC,0.9999814527743048,2023-12-13 14:00:58
USDC,1.0002734575128989,2023-12-13 15:00:35
USDC,1.0006966133260764,2023-12-13 16:00:27
USDC,1.000437861835517,2023-12-13 17:00:35
USDC,1.0005456176941707,2023-12-13 18:00:53
USDC,0.9999092330861004,2023-12-13 19:00:10
USDC,1.0005040595546864,2023-12-13 20:00:02
USDC,1.0008040086745205,2023-12-13 21:00:44
USDC,1.0004415201168952,2023-12-13 22:01:15
USDC,0.9990412815889547,2023-12-13 23:00:06
USDC,0.9990505084834542,2023-12-14 00:00:13
USDC,0.9999796993495361,2023-12-14 01:00:49
USDC,1.0007096128414399,2023-12-14 02:00:02
USDC,1.0009321951613206,2023-12-14 03:00:11
USDC,1.0001809780711244,2023-12-14 04:00:09
